STATION;LATITUDE;LONGITUDE;ALTITUDE;MOIS;JOUR;HEURE;T2m;T-1m;Hur;Hus;RR;FF;DD;Tc;Tr;Hs;Os;Os_2;Rgh;Rdn;Rdi;Ne;Ps
MACON;46.2945;4.7943;219;3;24;7;6.031;8.978;77.061;0.005;0;0.996;328.156;-12.879;2.318;13.584;282.402;-77.598;248.733;613.898;79.609;0;988.74
MACON;46.2945;4.7943;219;3;24;8;8.119;8.981;69.588;0.005;0;1.015;355.12;-10.534;2.895;23.394;294.357;-65.643;452.348;888.195;75.729;0.758;988.925
MACON;46.2945;4.7943;219;3;24;9;9.257;8.983;58.589;0.004;0;2.015;27.251;-10.186;1.561;32.258;308.056;-51.944;570.034;863.097;99.699;0.781;990.233
MACON;46.2945;4.7943;219;3;24;10;10.446;8.985;51.962;0.004;0;1.991;31.858;-9.48;1;39.45;324.333;-35.667;681.4;903.237;112.36;0;989.287
MACON;46.2945;4.7943;219;3;24;11;11.618;8.987;48.073;0.004;0;1.999;24.516;-8.391;1;44.034;343.523;-16.477;719.488;889.956;120.17;0;988.892
MACON;46.2945;4.7943;219;3;24;12;12.027;8.989;44.208;0.004;0;1.969;10.875;-8.445;0.213;45.13;4.578;4.578;712.941;881.056;120.637;0;989.617
MACON;46.2945;4.7943;219;3;24;13;13.759;8.992;36.227;0.004;0;2.036;11.318;-7.495;-0.965;42.482;25.087;25.087;650.88;853.222;116.234;0;988.658
MACON;46.2945;4.7943;219;3;24;14;14.24;8.994;32.088;0.003;0;2.008;26.048;-7.739;-2.189;36.678;43.077;43.077;518.955;726.615;126.864;0;988.048
MACON;46.2945;4.7943;219;3;24;15;12.941;8.996;30.091;0.003;0;2.994;51.772;-10.067;-4.182;28.684;58.184;58.184;301.951;287.693;181.927;0;987.837
MACON;46.2945;4.7943;219;3;24;16;13.472;8.998;29.871;0.003;0;2.006;55.192;-9.373;-3.819;19.355;71.05;71.05;184.02;234.389;121.268;0;987.077
MACON;46.2945;4.7943;219;3;24;17;12.511;9;34.027;0.003;0;3;47.971;-9.745;-2.916;9.338;82.54;82.54;38.4;0;38.4;0;986.823
MACON;46.2945;4.7943;219;3;24;18;10.464;9.003;43.184;0.003;0;1.984;43.43;-6.356;-1.524;-1.091;93.453;93.453;0;0;0;0;987.2
MACON;46.2945;4.7943;219;3;24;19;7.793;9.005;59.902;0.004;0;0.975;350.537;-7.723;0.493;-11.303;104.515;104.515;0;0;0;0;987.348
MACON;46.2945;4.7943;219;3;24;20;6.728;9.007;71.104;0.004;0;0.997;330.665;-7.972;1.864;-20.991;116.453;116.453;0;0;0;0;986.74
MACON;46.2945;4.7943;219;3;24;21;7.024;9.009;65.046;0.004;0;2.013;315.23;-8.213;0.906;-29.644;130.03;130.03;0;0;0;0;986.668
MACON;46.2945;4.7943;219;3;24;22;6.085;9.011;68.979;0.004;0;0.983;14.818;1.458;0.825;-36.574;145.945;145.945;0;0;0;91.017;986.275
MACON;46.2945;4.7943;219;3;24;23;5.393;9.014;68.901;0.004;0;2.01;19.457;1.624;0.147;-40.924;164.391;164.391;0;0;0;100;986.338
MACON;46.2945;4.7943;219;3;25;0;4.414;9.016;74.888;0.004;0;1.02;319.68;-2.963;0.354;-41.925;184.392;-175.608;0;0;0;66.982;985.738
MACON;46.2945;4.7943;219;3;25;1;4.354;9.018;74.014;0.004;0;1.021;322.035;-6.95;0.134;-39.365;203.911;-156.089;0;0;0;33.96;985.8
MACON;46.2945;4.7943;219;3;25;2;3.998;9.02;73.925;0.004;0;1.004;354.941;-2.135;-0.226;-33.755;221.267;-138.733;0;0;0;79.229;985.621
MACON;46.2945;4.7943;219;3;25;3;3.93;9.022;75.05;0.004;0;0.988;330.107;0.156;-0.085;-25.955;236.067;-123.933;0;0;0;100;985.303
MACON;46.2945;4.7943;219;3;25;4;4.101;9.024;73.042;0.004;0;0.996;326.944;-0.916;-0.292;-16.759;248.81;-111.19;0;0;0;89.295;984.087
MACON;46.2945;4.7943;219;3;25;5;4.088;9.027;72.185;0.004;0;0.992;293.547;-1.154;-0.466;-6.769;260.25;-99.75;0;0;0;87.665;983.863
MACON;46.2945;4.7943;219;3;25;6;3.178;9.029;78.743;0.004;0;0;73.361;-7.093;-0.154;3.767;271.136;-88.864;43.578;0;43.578;82;983.112
MACON;46.2945;4.7943;219;3;25;7;4.605;9.031;72.902;0.004;0;0;218.859;-5.621;0.168;13.924;282.185;-77.815;129.04;36.32;118.819;82.116;984.269
MACON;46.2945;4.7943;219;3;25;8;5.824;9.033;68.074;0.004;0;0.998;29.318;-7.168;0.392;23.746;294.149;-65.851;144.433;8.382;140.831;57.697;984.047
MACON;46.2945;4.7943;219;3;25;9;7.532;9.035;69.124;0.005;0;0;81.896;-0.363;2.239;32.629;307.876;-52.124;321.272;116.112;257.35;100;983.172
MACON;46.2945;4.7943;219;3;25;10;8.921;9.038;69.038;0.005;0;1.972;116.52;0.654;3.551;39.84;324.215;-35.785;358.176;99.078;295.225;94.043;984.157
MACON;46.2945;4.7943;219;3;25;11;9.67;9.04;55.935;0.004;0;2.987;75.244;0.806;1.302;44.434;343.517;-16.483;448.007;198.947;313.009;93.466;983.641
MACON;46.2945;4.7943;219;3;25;12;8.331;9.042;81.126;0.006;0.22;2.01;91.84;1.049;5.285;45.519;4.716;4.716;243.126;10.973;235.695;100;982.401
MACON;46.2945;4.7943;219;3;25;13;8.031;9.044;80.944;0.005;0.263;0;21.981;0.688;4.96;42.836;25.342;25.342;184.008;5.566;180.495;100;983.259
MACON;46.2945;4.7943;219;3;25;14;9.461;9.046;86.122;0.006;0.016;3.034;327.108;2.105;7.257;36.989;43.392;43.392;213.033;16.431;204.092;95.028;982.689
MACON;46.2945;4.7943;219;3;25;15;8.228;9.049;88.409;0.006;0.882;0.976;296.593;1.185;6.426;28.958;58.517;58.517;71.804;1.901;71.003;100;982.838
MACON;46.2945;4.7943;219;3;25;16;8.418;9.051;84.187;0.006;0.622;2.018;290.462;1.222;5.904;19.603;71.383;71.383;48.812;2.109;48.238;99.58;982.86
MACON;46.2945;4.7943;219;3;25;17;9.285;9.053;83.791;0.006;0;2.014;293.759;1.381;6.685;9.57;82.869;82.869;11.524;0;11.524;90.476;983.733
MACON;46.2945;4.7943;219;3;25;18;8.651;9.055;76.911;0.005;0;1.998;278.082;5.235;4.83;-0.858;93.778;93.778;0;0;0;94.587;983.558
MACON;46.2945;4.7943;219;3;25;19;8.347;9.057;80.155;0.006;0;1.955;299.788;5.532;5.128;-11.061;104.84;104.84;0;0;0;100;984.146
MACON;46.2945;4.7943;219;3;25;20;8.018;9.06;79.917;0.005;0;2.011;298.092;1.995;4.765;-20.728;116.776;116.776;0;0;0;68.446;984.761
MACON;46.2945;4.7943;219;3;25;21;7.366;9.062;78.195;0.005;0;4.031;289.653;3.808;3.819;-29.349;130.342;130.342;0;0;0;95.07;984.527
MACON;46.2945;4.7943;219;3;25;22;6.727;9.064;87.689;0.005;0;4.907;295.128;3.892;4.83;-36.24;146.219;146.219;0;0;0;100;985.041
MACON;46.2945;4.7943;219;3;25;23;5.992;9.066;81.863;0.005;0;5.036;301.004;2.825;3.131;-40.551;164.584;164.584;0;0;0;100;985.09
MACON;46.2945;4.7943;219;3;26;0;5.299;9.068;82.961;0.005;0.004;6.077;297.851;1.04;2.641;-41.529;184.464;-175.536;0;0;0;90.248;984.799
MACON;46.2945;4.7943;219;3;26;1;5.726;9.07;75.025;0.004;0;7.103;290.224;-0.609;1.648;-38.966;203.861;-156.139;0;0;0;73.356;985.517
MACON;46.2945;4.7943;219;3;26;2;5.678;9.073;76.139;0.004;0;7.631;293.841;-0.722;1.807;-33.371;221.132;-138.868;0;0;0;72.324;985.562
MACON;46.2945;4.7943;219;3;26;3;6.344;9.075;73.214;0.004;0;6.972;294.128;2.897;1.902;-25.59;235.885;-124.115;0;0;0;99.857;985.492
MACON;46.2945;4.7943;219;3;26;4;6.198;9.077;71.996;0.004;0;5.973;285.927;-5.18;1.528;-16.41;248.605;-111.395;0;0;0;29.218;985.662
MACON;46.2945;4.7943;219;3;26;5;5.709;9.079;68.893;0.004;0;2;263.188;0.988;0.447;-6.43;260.036;-99.964;0.129;0;0.129;90.869;985.741
